Age,Gender,Marital Status,Location,Income,Employment Status,Credit History,Credit Score,Previous Card Usage,Spending Habits,Previous Offer Response,Card Type,Card Interest Rate,Annual Fee,Customer Engagement,Communication Preferences,Target Response
29,Male,Single,Urban,46459,Employed,Good,733,Low,Medium,No,Visa,15%,50,High,Email,Yes
24,Male,Single,Urban,59734,Employed,Good,727,Low,Medium,No,Visa,15%,50,High,Email,Yes
29,Male,Single,Urban,53233,Employed,Good,731,Low,Medium,No,Visa,15%,50,High,Email,Yes
27,Male,Single,Urban,48834,Employed,Good,743,Low,Medium,No,Visa,15%,50,High,Email,Yes
25,Male,Single,Urban,57278,Employed,Good,729,Low,Medium,No,Visa,15%,50,High,Email,Yes
25,Male,Single,Urban,58060,Employed,Good,746,Low,Medium,No,Visa,15%,50,High,Email,Yes
24,Male,Single,Urban,45342,Employed,Good,723,Low,Medium,No,Visa,15%,50,High,Email,Yes
25,Male,Single,Urban,55287,Employed,Good,723,Low,Medium,No,Visa,15%,50,High,Email,Yes
28,Male,Single,Urban,50596,Employed,Good,745,Low,Medium,No,Visa,15%,50,High,Email,Yes
26,Male,Single,Urban,48577,Employed,Good,738,Low,Medium,No,Visa,15%,50,High,Email,Yes
29,Male,Single,Urban,57156,Employed,Good,742,Low,Medium,No,Visa,15%,50,High,Email,Yes
27,Male,Single,Urban,45894,Employed,Good,722,Low,Medium,No,Visa,15%,50,High,Email,Yes
27,Male,Single,Urban,52726,Employed,Good,729,Low,Medium,No,Visa,15%,50,High,Email,Yes
28,Male,Single,Urban,48332,Employed,Good,749,Low,Medium,No,Visa,15%,50,High,Email,Yes
24,Male,Single,Urban,52633,Employed,Good,742,Low,Medium,No,Visa,15%,50,High,Email,Yes
29,Male,Single,Urban,54327,Employed,Good,745,Low,Medium,No,Visa,15%,50,High,Email,Yes
24,Male,Single,Urban,47661,Employed,Good,738,Low,Medium,No,Visa,15%,50,High,Email,Yes
29,Male,Single,Urban,47086,Employed,Good,750,Low,Medium,No,Visa,15%,50,High,Email,Yes
29,Male,Single,Urban,49732,Employed,Good,740,Low,Medium,No,Visa,15%,50,High,Email,Yes
24,Male,Single,Urban,51320,Employed,Good,720,Low,Medium,No,Visa,15%,50,High,Email,Yes
28,Male,Single,Urban,46273,Employed,Good,723,Low,Medium,No,Visa,15%,50,High,Email,Yes
28,Male,Single,Urban,49655,Employed,Good,743,Low,Medium,No,Visa,15%,50,High,Email,Yes
26,Male,Single,Urban,56844,Employed,Good,733,Low,Medium,No,Visa,15%,50,High,Email,Yes
27,Male,Single,Urban,54982,Employed,Good,732,Low,Medium,No,Visa,15%,50,High,Email,Yes
24,Male,Single,Urban,48777,Employed,Good,722,Low,Medium,No,Visa,15%,50,High,Email,Yes
24,Male,Single,Urban,50039,Employed,Good,733,Low,Medium,No,Visa,15%,50,High,Email,Yes
28,Male,Single,Urban,66952,Employed,Good,873,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
28,Male,Single,Urban,67221,Employed,Good,877,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
28,Male,Single,Urban,73566,Employed,Good,836,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
29,Male,Single,Urban,76836,Employed,Good,766,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
28,Male,Single,Urban,77247,Employed,Good,758,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
29,Male,Single,Urban,80014,Employed,Good,861,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
24,Male,Married,Suburban,80762,Employed,Good,734,Medium,0.8,Accepted,Premium,0.15,150,Medium,Email,Positive
25,Female,Single,Urban,80978,Employed,Good,844,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
24,Male,Single,Urban,82395,Employed,Good,859,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
26,Male,Single,Urban,92549,Employed,Good,841,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
25,Male,Single,Urban,92826,Employed,Good,748,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
25,Male,Single,Urban,96143,Employed,Good,744,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
25,Male,Single,Urban,98666,Employed,Good,765,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
25,Male,Single,Urban,98958,Employed,Good,737,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
25,Male,Single,Urban,99555,Employed,Good,887,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
26,Male,Single,Rural,20195,Unemployed,Fair,534,Low,Low,No,Visa,20%,100,Low,Email,No
26,Male,Single,Rural,23446,Unemployed,Fair,527,Low,Low,No,Visa,20%,100,Low,Email,No
26,Male,Single,Rural,24396,Unemployed,Fair,441,Low,Low,No,Visa,20%,100,Low,Email,No
26,Male,Single,Rural,25711,Unemployed,Fair,400,Low,Low,No,Visa,20%,100,Low,Email,No
26,Male,Single,Rural,26471,Unemployed,Fair,467,Low,Low,No,Visa,20%,100,Low,Email,No
26,Male,Single,Rural,26999,Unemployed,Fair,433,Low,Low,No,Visa,20%,100,Low,Email,No
26,Male,Single,Rural,27879,Unemployed,Fair,336,Low,Low,No,Visa,20%,100,Low,Email,No
26,Male,Single,Rural,29249,Unemployed,Fair,390,Low,Low,No,Visa,20%,100,Low,Email,No
26,Male,Single,Rural,29494,Unemployed,Fair,497,Low,Low,No,Visa,20%,100,Low,Email,No
26,Male,Single,Rural,30255,Self-Employed,Fair,481,Low,Low,No,Visa,20%,100,Low,Email,No
26,Male,Single,Rural,31187,Self-Employed,Fair,634,Low,Low,No,Visa,20%,100,Low,Email,No
26,Male,Single,Rural,31488,Self-Employed,Fair,605,Low,Low,No,Visa,20%,100,Low,Email,No
26,Male,Single,Rural,31496,Self-Employed,Fair,577,Low,Low,No,Visa,20%,100,Low,Email,No
26,Male,Single,Rural,32082,Self-Employed,Fair,607,Low,Low,No,Visa,20%,100,Low,Email,No
26,Male,Single,Rural,34223,Self-Employed,Fair,491,Low,Low,No,Visa,20%,100,Low,Email,No
26,Male,Single,Rural,35661,Self-Employed,Fair,560,Low,Low,No,Visa,20%,100,Low,Email,No
26,Male,Single,Rural,36160,Self-Employed,Fair,622,Low,Low,No,Visa,20%,100,Low,Email,No
26,Male,Single,Urban,38285,Self-Employed,Fair,613,Low,Low,No,Visa,20%,100,Low,Email,No
26,Male,Single,Rural,38938,Self-Employed,Fair,513,Low,Low,No,Visa,20%,100,Low,Email,No
26,Male,Single,Rural,39799,Self-Employed,Fair,647,Low,Low,No,Visa,20%,100,Low,Email,No
26,Female,Single,Urban,44000,Employed,Good,720,Medium,Medium,No,Discover,17%,50,Medium,Email,Yes
26,Male,Single,Rural,46968,Employed,Fair,684,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,50260,Employed,Fair,677,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,48957,Employed,Fair,691,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,48580,Employed,Fair,634,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,49583,Employed,Fair,649,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,51027,Employed,Fair,630,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,48208,Employed,Fair,673,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,52570,Employed,Fair,634,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,47510,Employed,Fair,669,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,53765,Employed,Fair,638,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,54970,Employed,Fair,680,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,46320,Employed,Fair,635,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,54426,Employed,Fair,693,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,55696,Employed,Fair,646,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,46145,Employed,Fair,654,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,48923,Employed,Fair,645,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,49005,Employed,Fair,692,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,51731,Employed,Fair,631,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,53523,Employed,Fair,658,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,51025,Employed,Fair,657,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,53990,Employed,Fair,699,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,54855,Employed,Fair,645,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,47944,Employed,Fair,641,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,49601,Employed,Fair,676,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,46270,Employed,Fair,674,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,48305,Employed,Fair,689,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,49366,Employed,Fair,663,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,48420,Employed,Fair,692,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,50371,Employed,Fair,679,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,48175,Employed,Fair,695,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,55524,Employed,Fair,698,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,49883,Employed,Fair,645,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,50967,Employed,Fair,640,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,47735,Employed,Fair,680,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,55385,Employed,Fair,662,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,50833,Employed,Fair,642,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,48051,Employed,Fair,691,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,49694,Employed,Fair,694,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,49971,Employed,Fair,695,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,48692,Employed,Fair,696,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,54218,Employed,Fair,697,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,46988,Employed,Fair,699,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,48531,Employed,Fair,682,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,55379,Employed,Fair,651,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,46490,Employed,Fair,696,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,54200,Employed,Fair,697,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,54714,Employed,Fair,689,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,50268,Employed,Fair,658,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,47008,Employed,Fair,638,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,52731,Employed,Fair,667,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,47775,Employed,Fair,655,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,55032,Employed,Fair,695,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,50530,Employed,Fair,696,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,51736,Employed,Fair,690,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,46841,Employed,Fair,668,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,55184,Employed,Fair,686,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,46730,Employed,Fair,630,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,49507,Employed,Fair,653,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,55699,Employed,Fair,637,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,47304,Employed,Fair,664,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,46050,Employed,Fair,697,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,48087,Employed,Fair,640,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,54359,Employed,Fair,683,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,52870,Employed,Fair,682,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,52519,Employed,Fair,659,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,49598,Employed,Fair,670,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,54964,Employed,Fair,670,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,47278,Employed,Fair,688,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,51833,Employed,Fair,645,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,47199,Employed,Fair,682,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,48789,Employed,Fair,650,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,55826,Employed,Fair,658,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,46601,Employed,Fair,642,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,48611,Employed,Fair,674,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,51347,Employed,Fair,675,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,50305,Employed,Fair,636,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,53208,Employed,Fair,652,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,51869,Employed,Fair,669,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,47707,Employed,Fair,679,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,52808,Employed,Fair,680,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,54701,Employed,Fair,652,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,49141,Employed,Fair,671,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,49525,Employed,Fair,651,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,51005,Employed,Fair,691,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,53060,Employed,Fair,633,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,54402,Employed,Fair,665,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,46127,Employed,Fair,677,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,48201,Employed,Fair,685,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,47221,Employed,Fair,643,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,51551,Employed,Fair,690,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,53076,Employed,Fair,646,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,54953,Employed,Fair,693,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,47014,Employed,Fair,674,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,49934,Employed,Fair,690,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,51450,Employed,Fair,638,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,52228,Employed,Fair,686,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,51536,Employed,Fair,647,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,53137,Employed,Fair,644,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,54181,Employed,Fair,657,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,51330,Employed,Fair,633,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,51477,Employed,Fair,689,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,46870,Employed,Fair,640,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,53478,Employed,Fair,644,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,54839,Employed,Fair,646,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,49494,Employed,Fair,670,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,52453,Employed,Fair,683,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,50850,Employed,Fair,695,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,52243,Employed,Fair,657,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,46287,Employed,Fair,643,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,48889,Employed,Fair,681,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,46978,Employed,Fair,674,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,55376,Employed,Fair,659,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,54965,Employed,Fair,685,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,51419,Employed,Fair,658,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,49163,Employed,Fair,688,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,47970,Employed,Fair,687,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,49561,Employed,Fair,651,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,51868,Employed,Fair,634,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,48319,Employed,Fair,660,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,54230,Employed,Fair,651,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,47075,Employed,Fair,683,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,48669,Employed,Fair,631,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,46843,Employed,Fair,661,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,52852,Employed,Fair,676,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,52710,Employed,Fair,652,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,49217,Employed,Fair,639,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,51060,Employed,Fair,696,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,47761,Employed,Fair,682,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,47255,Employed,Fair,687,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,50409,Employed,Fair,692,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,49475,Employed,Fair,692,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,52854,Employed,Fair,698,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,52045,Employed,Fair,654,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,47881,Employed,Fair,670,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,46196,Employed,Fair,661,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,55062,Employed,Fair,700,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,54232,Employed,Fair,637,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,55302,Employed,Fair,652,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,50778,Employed,Fair,682,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,49147,Employed,Fair,662,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,50306,Employed,Fair,636,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,52238,Employed,Fair,654,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,55911,Employed,Fair,664,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,49069,Employed,Fair,656,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,54535,Employed,Fair,692,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,49023,Employed,Fair,662,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,46865,Employed,Fair,699,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,55679,Employed,Fair,670,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,55957,Employed,Fair,692,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,46613,Employed,Fair,694,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,52744,Employed,Fair,666,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,50233,Employed,Fair,693,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,52760,Employed,Fair,696,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,53810,Employed,Fair,631,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Rural,51424,Employed,Fair,695,Low,Low,Yes,Discover,18%,75,Medium,Mail,Yes
26,Male,Single,Urban,61343,Employed,Good,796,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
26,Male,Single,Urban,63452,Employed,Good,761,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
26,Male,Single,Urban,64540,Employed,Good,846,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
26,Male,Single,Urban,65105,Employed,Good,867,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
26,Male,Single,Urban,69262,Employed,Good,757,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
26,Male,Single,Urban,79175,Employed,Good,834,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
26,Male,Single,Urban,79425,Employed,Good,742,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
26,Male,Married,Suburban,82921,Employed,Good,724,Medium,0.8,Accepted,Premium,0.15,150,Medium,Email,Positive
26,Male,Single,Urban,88969,Employed,Good,848,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
26,Male,Married,Suburban,90437,Employed,Good,736,Medium,0.8,Accepted,Premium,0.15,150,Medium,Email,Positive
26,Male,Single,Urban,93628,Employed,Good,785,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
26,Male,Single,Urban,93814,Employed,Good,841,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
26,Male,Single,Urban,93916,Employed,Good,743,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
26,Male,Single,Urban,98289,Employed,Good,801,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
26,Male,Single,Urban,98537,Employed,Good,772,High,0.8,Accepted,Premium,0.15,150,High,Email,Positive
27,Male,Single,Rural,20337,Employed,Fair,625,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
27,Male,Single,Rural,20357,Employed,Fair,619,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
27,Male,Single,Rural,20543,Employed,Fair,609,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
27,Male,Single,Rural,20598,Employed,Fair,604,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
27,Male,Single,Rural,20822,Employed,Fair,602,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
27,Male,Single,Rural,20947,Employed,Fair,627,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
27,Male,Single,Rural,21033,Employed,Fair,622,,0.5,No Response,Standard,0.2,80,Low,Mail,Negative
